order_id,customer_id,order_datetime,city,is_member,age_group,category,items_count,discount_pct,order_value,payment_method,distance_km,is_raining,prep_time_min,promised_time_min,delivery_time_min,rating,refund_requested,order_date,month,month_name,weekday,dow,is_weekend,hour,day_part,is_peak,delay_min,is_delayed,gross_value,discount_amount,distance_band,delay_bucket
ORD102293,C02763,2025-11-10 19:45:00,Delhi NCR,True,35-44,Instant & Frozen Food,4,15,235.28,Pay Later,4.27,False,5.1,18,20.6,4.0,False,2025-11-10,11,Nov,Monday,0,0,19,Evening,1,2.6000000000000014,1,276.8,41.52000000000001,4+ km,1-3 min late
ORD121936,C01446,2025-04-29 19:10:00,Bengaluru,False,25-34,Instant & Frozen Food,3,15,275.38,UPI,0.3,False,4.2,10,8.1,,False,2025-04-29,4,Apr,Tuesday,1,0,19,Evening,1,0.0,0,323.9764705882353,48.59647058823532,0-1 km,On time
ORD120761,C01930,2025-08-02 23:43:00,Mumbai,False,25-34,Dairy & Bread,5,10,232.69,UPI,0.53,True,3.6,10,5.0,5.0,False,2025-08-02,8,Aug,Saturday,5,1,23,Night,0,0.0,0,258.5444444444444,25.854444444444425,0-1 km,On time
ORD105833,C00088,2025-05-22 14:18:00,Mumbai,True,25-34,Snacks & Munchies,2,0,66.6,Wallet,2.4,False,3.4,14,12.3,5.0,False,2025-05-22,5,May,Thursday,3,0,14,Afternoon,0,0.0,0,66.6,0.0,2-3 km,On time
ORD104770,C02654,2025-09-30 12:24:00,Hyderabad,True,25-34,Chocolates & Sweets,9,0,1577.35,UPI,1.36,False,6.5,10,8.5,,False,2025-09-30,9,Sep,Tuesday,1,0,12,Afternoon,0,0.0,0,1577.35,0.0,1-2 km,On time
ORD125899,C02762,2025-04-21 09:00:00,Pune,True,45+,Snacks & Munchies,2,5,165.56,Credit/Debit Card,1.98,False,2.8,14,10.8,4.0,False,2025-04-21,4,Apr,Monday,0,0,9,Morning,1,0.0,0,174.2736842105263,8.71368421052631,1-2 km,On time
ORD131320,C00843,2025-03-15 13:21:00,Bengaluru,False,25-34,Instant & Frozen Food,2,0,235.46,Pay Later,0.59,False,3.0,10,6.4,4.0,False,2025-03-15,3,Mar,Saturday,5,1,13,Afternoon,0,0.0,0,235.46,0.0,0-1 km,On time
ORD130376,C02843,2025-11-05 03:25:00,Mumbai,True,18-24,Cold Drinks & Juices,5,0,245.17,UPI,0.36,False,5.0,10,6.1,5.0,False,2025-11-05,11,Nov,Wednesday,2,0,3,Late Night,0,0.0,0,245.17,0.0,0-1 km,On time
ORD125586,C01337,2025-08-01 22:40:00,Delhi NCR,False,18-24,Chocolates & Sweets,2,0,228.3,Credit/Debit Card,2.58,False,2.0,14,9.5,5.0,False,2025-08-01,8,Aug,Friday,4,0,22,Night,0,0.0,0,228.3,0.0,2-3 km,On time
ORD109409,C02270,2025-03-01 20:10:00,Pune,True,25-34,Fruits & Vegetables,5,10,260.44,Cash on Delivery,1.98,False,5.2,14,10.2,5.0,False,2025-03-01,3,Mar,Saturday,5,1,20,Evening,1,0.0,0,289.3777777777778,28.937777777777796,1-2 km,On time
ORD107859,C00561,2025-05-16 09:37:00,Delhi NCR,False,35-44,Fruits & Vegetables,3,10,150.9,Pay Later,0.78,False,3.2,10,8.6,4.0,False,2025-05-16,5,May,Friday,4,0,9,Morning,1,0.0,0,167.66666666666666,16.76666666666665,0-1 km,On time
ORD131855,C02344,2025-12-03 23:46:00,Mumbai,False,25-34,"Atta, Rice & Dal",3,15,393.81,Cash on Delivery,2.83,False,4.6,14,10.7,4.0,False,2025-12-03,12,Dec,Wednesday,2,0,23,Night,0,0.0,0,463.3058823529412,69.49588235294118,2-3 km,On time
ORD106053,C00462,2025-09-10 18:45:00,Delhi NCR,False,35-44,Instant & Frozen Food,2,5,176.79,UPI,1.75,False,4.0,14,8.4,4.0,False,2025-09-10,9,Sep,Wednesday,2,0,18,Evening,0,0.0,0,186.09473684210528,9.304736842105285,1-2 km,On time
ORD121039,C02892,2025-12-04 21:51:00,Kolkata,False,25-34,Cold Drinks & Juices,2,0,146.93,Credit/Debit Card,1.49,False,2.6,10,8.5,5.0,False,2025-12-04,12,Dec,Thursday,3,0,21,Evening,1,0.0,0,146.93,0.0,1-2 km,On time
ORD127951,C01478,2025-03-01 20:16:00,Kolkata,True,18-24,Cold Drinks & Juices,5,10,293.17,UPI,1.43,True,4.0,10,10.7,,False,2025-03-01,3,Mar,Saturday,5,1,20,Evening,1,0.6999999999999993,1,325.74444444444447,32.57444444444445,1-2 km,1-3 min late
ORD118216,C00585,2025-01-09 20:58:00,Pune,False,45+,Cold Drinks & Juices,2,0,112.77,Credit/Debit Card,2.0,False,2.7,14,7.9,5.0,False,2025-01-09,1,Jan,Thursday,3,0,20,Evening,1,0.0,0,112.77,0.0,1-2 km,On time
ORD131007,C02363,2025-07-29 09:50:00,Mumbai,False,18-24,Fruits & Vegetables,3,0,251.36,UPI,2.17,True,3.5,14,16.0,5.0,False,2025-07-29,7,Jul,Tuesday,1,0,9,Morning,1,2.0,1,251.36,0.0,2-3 km,1-3 min late
ORD117126,C02968,2025-11-30 12:09:00,Mumbai,True,25-34,Fruits & Vegetables,2,5,141.89,UPI,2.05,False,4.1,14,9.3,4.0,False,2025-11-30,11,Nov,Sunday,6,1,12,Afternoon,0,0.0,0,149.3578947368421,7.467894736842112,2-3 km,On time
ORD122701,C02017,2025-05-04 18:22:00,Delhi NCR,False,25-34,Baby & Pet Care,3,5,598.13,UPI,0.51,False,3.5,10,5.0,4.0,False,2025-05-04,5,May,Sunday,6,1,18,Evening,0,0.0,0,629.6105263157895,31.48052631578946,0-1 km,On time
ORD122217,C01298,2025-07-31 20:12:00,Delhi NCR,True,25-34,Household & Cleaning,1,10,82.72,UPI,1.72,False,4.6,14,13.9,5.0,False,2025-07-31,7,Jul,Thursday,3,0,20,Evening,1,0.0,0,91.91111111111111,9.191111111111113,1-2 km,On time
ORD103091,C01321,2025-12-04 10:47:00,Mumbai,True,35-44,Chocolates & Sweets,4,5,151.67,UPI,0.63,False,4.1,10,8.2,4.0,False,2025-12-04,12,Dec,Thursday,3,0,10,Morning,0,0.0,0,159.65263157894736,7.982631578947377,0-1 km,On time
ORD124311,C01586,2025-09-07 16:00:00,Kolkata,False,35-44,Personal Care,3,5,290.33,Wallet,2.26,True,3.9,14,7.1,4.0,False,2025-09-07,9,Sep,Sunday,6,1,16,Afternoon,0,0.0,0,305.61052631578946,15.280526315789473,2-3 km,On time
ORD125405,C02490,2025-07-26 12:14:00,Bengaluru,False,35-44,Instant & Frozen Food,2,0,163.54,Credit/Debit Card,0.3,False,3.9,10,5.1,5.0,False,2025-07-26,7,Jul,Saturday,5,1,12,Afternoon,0,0.0,0,163.54,0.0,0-1 km,On time
ORD128863,C02525,2025-09-17 17:32:00,Pune,True,25-34,Household & Cleaning,1,10,83.94,Wallet,0.46,False,3.2,10,5.2,4.0,False,2025-09-17,9,Sep,Wednesday,2,0,17,Evening,0,0.0,0,93.26666666666667,9.326666666666668,0-1 km,On time
ORD119812,C00420,2025-02-04 21:42:00,Pune,False,35-44,Fruits & Vegetables,5,0,234.44,Pay Later,0.4,False,4.6,10,5.0,4.0,False,2025-02-04,2,Feb,Tuesday,1,0,21,Evening,1,0.0,0,234.44,0.0,0-1 km,On time
ORD102178,C00098,2025-01-15 08:28:00,Delhi NCR,False,25-34,Fruits & Vegetables,2,15,91.35,UPI,0.99,False,4.2,10,9.7,,False,2025-01-15,1,Jan,Wednesday,2,0,8,Morning,1,0.0,0,107.47058823529412,16.12058823529412,0-1 km,On time
ORD103331,C01398,2025-01-10 09:45:00,Pune,True,35-44,Instant & Frozen Food,4,0,245.95,UPI,0.94,False,3.2,10,5.8,5.0,False,2025-01-10,1,Jan,Friday,4,0,9,Morning,1,0.0,0,245.95,0.0,0-1 km,On time
ORD116596,C02843,2025-12-06 07:55:00,Mumbai,True,18-24,Fruits & Vegetables,3,0,265.48,UPI,3.9,True,6.4,18,24.2,3.0,False,2025-12-06,12,Dec,Saturday,5,1,7,Morning,0,6.199999999999999,1,265.48,0.0,3-4 km,6+ min late
ORD111840,C01383,2025-06-05 18:11:00,Bengaluru,False,18-24,Dairy & Bread,2,20,68.89,Pay Later,1.87,False,2.2,14,8.8,4.0,False,2025-06-05,6,Jun,Thursday,3,0,18,Evening,0,0.0,0,86.1125,17.222499999999997,1-2 km,On time
ORD112789,C00576,2025-05-23 00:28:00,Bengaluru,False,25-34,Cold Drinks & Juices,4,15,184.05,Credit/Debit Card,2.72,False,3.3,14,12.4,5.0,False,2025-05-23,5,May,Friday,4,0,0,Late Night,0,0.0,0,216.5294117647059,32.4794117647059,2-3 km,On time
ORD128379,C02342,2025-12-18 15:32:00,Delhi NCR,False,18-24,Personal Care,8,0,1010.43,Unknown,1.09,False,4.7,10,6.0,4.0,False,2025-12-18,12,Dec,Thursday,3,0,15,Afternoon,0,0.0,0,1010.43,0.0,1-2 km,On time
ORD102783,C00784,2025-08-06 19:44:00,Bengaluru,True,18-24,Instant & Frozen Food,1,10,138.5,Pay Later,1.42,False,3.1,10,8.2,5.0,False,2025-08-06,8,Aug,Wednesday,2,0,19,Evening,1,0.0,0,153.88888888888889,15.388888888888886,1-2 km,On time
ORD119346,C00656,2025-10-01 17:09:00,Mumbai,False,18-24,Electronics & Accessories,2,0,619.72,UPI,3.8,False,4.1,18,15.7,5.0,False,2025-10-01,10,Oct,Wednesday,2,0,17,Evening,0,0.0,0,619.72,0.0,3-4 km,On time
ORD106100,C01315,2025-01-24 22:10:00,Delhi NCR,True,18-24,Cold Drinks & Juices,2,10,147.82,UPI,1.02,False,2.0,10,8.1,5.0,False,2025-01-24,1,Jan,Friday,4,0,22,Night,0,0.0,0,164.24444444444444,16.424444444444447,1-2 km,On time
ORD117066,C00452,2025-02-27 23:49:00,Pune,True,25-34,Snacks & Munchies,3,10,146.89,UPI,2.22,True,4.5,14,11.3,5.0,False,2025-02-27,2,Feb,Thursday,3,0,23,Night,0,0.0,0,163.21111111111108,16.321111111111094,2-3 km,On time
ORD121095,C00442,2025-05-01 09:03:00,Delhi NCR,False,18-24,Snacks & Munchies,2,0,94.89,Credit/Debit Card,5.15,False,4.3,22,19.5,4.0,False,2025-05-01,5,May,Thursday,3,0,9,Morning,1,0.0,0,94.89,0.0,4+ km,On time
ORD125038,C02241,2025-09-11 07:16:00,Mumbai,True,18-24,Personal Care,2,10,343.97,Cash on Delivery,2.13,False,3.5,14,13.8,5.0,False,2025-09-11,9,Sep,Thursday,3,0,7,Morning,0,0.0,0,382.1888888888889,38.2188888888889,2-3 km,On time
ORD124969,C01206,2025-05-08 21:09:00,Delhi NCR,False,35-44,Instant & Frozen Food,4,0,234.78,UPI,1.27,False,6.2,10,9.1,5.0,False,2025-05-08,5,May,Thursday,3,0,21,Evening,1,0.0,0,234.78,0.0,1-2 km,On time
ORD129539,C00492,2025-02-22 11:58:00,Bengaluru,False,18-24,Dairy & Bread,3,0,186.08,UPI,0.77,False,4.1,10,9.2,4.0,False,2025-02-22,2,Feb,Saturday,5,1,11,Morning,0,0.0,0,186.08,0.0,0-1 km,On time
ORD105376,C01310,2025-11-18 23:30:00,Kolkata,False,25-34,Cold Drinks & Juices,1,0,71.46,Credit/Debit Card,2.64,False,4.8,14,12.8,,False,2025-11-18,11,Nov,Tuesday,1,0,23,Night,0,0.0,0,71.46,0.0,2-3 km,On time
ORD128944,C01463,2025-05-17 18:25:00,Delhi NCR,True,25-34,Baby & Pet Care,1,10,185.66,Credit/Debit Card,4.43,False,2.3,18,14.3,4.0,False,2025-05-17,5,May,Saturday,5,1,18,Evening,0,0.0,0,206.2888888888889,20.628888888888895,4+ km,On time
ORD107654,C02205,2025-06-07 17:14:00,Mumbai,True,18-24,Chocolates & Sweets,2,0,183.35,UPI,0.81,False,1.7,10,5.4,4.0,False,2025-06-07,6,Jun,Saturday,5,1,17,Evening,0,0.0,0,183.35,0.0,0-1 km,On time
ORD118963,C02937,2025-12-30 09:26:00,Mumbai,True,18-24,Instant & Frozen Food,4,15,262.58,Wallet,0.98,False,5.0,10,9.6,,False,2025-12-30,12,Dec,Tuesday,1,0,9,Morning,1,0.0,0,308.9176470588235,46.33764705882351,0-1 km,On time
ORD117666,C01492,2025-08-14 12:42:00,Pune,False,35-44,Instant & Frozen Food,5,15,283.44,Credit/Debit Card,1.09,False,4.5,10,8.9,,False,2025-08-14,8,Aug,Thursday,3,0,12,Afternoon,0,0.0,0,333.45882352941175,50.01882352941175,1-2 km,On time
ORD130227,C01633,2025-05-31 16:03:00,Bengaluru,False,25-34,Snacks & Munchies,3,15,144.41,Wallet,0.4,True,3.5,10,7.3,,False,2025-05-31,5,May,Saturday,5,1,16,Afternoon,0,0.0,0,169.89411764705883,25.484117647058838,0-1 km,On time
ORD122609,C00044,2025-08-11 04:43:00,Mumbai,False,25-34,Dairy & Bread,1,0,46.01,UPI,3.0,True,3.5,14,18.6,3.0,True,2025-08-11,8,Aug,Monday,0,0,4,Late Night,0,4.600000000000001,1,46.01,0.0,2-3 km,3-6 min late
ORD127515,C00796,2025-03-26 20:45:00,Mumbai,False,25-34,Snacks & Munchies,6,0,485.39,UPI,0.63,False,5.6,10,9.6,4.0,True,2025-03-26,3,Mar,Wednesday,2,0,20,Evening,1,0.0,0,485.39,0.0,0-1 km,On time
ORD104909,C02150,2025-05-21 19:32:00,Delhi NCR,True,18-24,Cold Drinks & Juices,2,0,154.25,Cash on Delivery,2.52,False,2.8,14,12.8,,False,2025-05-21,5,May,Wednesday,2,0,19,Evening,1,0.0,0,154.25,0.0,2-3 km,On time
ORD131673,C00219,2025-04-13 08:31:00,Kolkata,True,25-34,Baby & Pet Care,2,0,690.81,UPI,2.33,False,2.5,14,10.7,4.0,False,2025-04-13,4,Apr,Sunday,6,1,8,Morning,1,0.0,0,690.81,0.0,2-3 km,On time
ORD105412,C00870,2025-02-18 01:57:00,Delhi NCR,False,25-34,Dairy & Bread,3,5,122.96,UPI,1.46,False,3.3,10,9.5,5.0,False,2025-02-18,2,Feb,Tuesday,1,0,1,Late Night,0,0.0,0,129.43157894736842,6.471578947368428,1-2 km,On time
ORD111887,C02483,2025-11-09 09:39:00,Delhi NCR,False,25-34,"Atta, Rice & Dal",3,15,281.15,UPI,3.03,False,4.7,18,17.3,5.0,False,2025-11-09,11,Nov,Sunday,6,1,9,Morning,1,0.0,0,330.7647058823529,49.61470588235295,3-4 km,On time
ORD131165,C01691,2025-02-09 19:16:00,Hyderabad,True,25-34,Chocolates & Sweets,5,0,284.06,UPI,0.66,False,2.1,10,6.2,5.0,False,2025-02-09,2,Feb,Sunday,6,1,19,Evening,1,0.0,0,284.06,0.0,0-1 km,On time
ORD122511,C00996,2025-12-27 15:16:00,Mumbai,False,18-24,Dairy & Bread,3,0,158.11,UPI,1.79,False,3.6,14,10.4,4.0,False,2025-12-27,12,Dec,Saturday,5,1,15,Afternoon,0,0.0,0,158.11,0.0,1-2 km,On time
ORD114602,C02294,2025-08-22 18:08:00,Mumbai,True,25-34,Household & Cleaning,3,10,440.47,UPI,2.97,True,3.6,14,15.3,,False,2025-08-22,8,Aug,Friday,4,0,18,Evening,0,1.3000000000000007,1,489.41111111111115,48.94111111111113,2-3 km,1-3 min late
ORD118912,C01882,2025-09-25 19:20:00,Bengaluru,True,25-34,Fruits & Vegetables,5,10,336.38,Cash on Delivery,2.17,False,4.3,14,12.5,5.0,False,2025-09-25,9,Sep,Thursday,3,0,19,Evening,1,0.0,0,373.75555555555553,37.375555555555536,2-3 km,On time
ORD121454,C00468,2025-01-23 13:20:00,Kolkata,False,25-34,Baby & Pet Care,2,10,619.75,Cash on Delivery,3.23,False,1.5,18,11.2,5.0,False,2025-01-23,1,Jan,Thursday,3,0,13,Afternoon,0,0.0,0,688.6111111111111,68.86111111111109,3-4 km,On time
ORD119577,C02839,2025-07-17 15:51:00,Mumbai,True,25-34,Electronics & Accessories,2,15,500.8,UPI,1.62,False,3.2,14,7.2,4.0,False,2025-07-17,7,Jul,Thursday,3,0,15,Afternoon,0,0.0,0,589.1764705882354,88.37647058823535,1-2 km,On time
ORD109806,C01031,2025-06-19 01:21:00,Bengaluru,True,25-34,Household & Cleaning,2,0,261.54,UPI,0.3,True,3.5,10,6.2,,False,2025-06-19,6,Jun,Thursday,3,0,1,Late Night,0,0.0,0,261.54,0.0,0-1 km,On time
ORD126227,C00445,2025-10-27 22:38:00,Delhi NCR,True,35-44,Instant & Frozen Food,4,5,512.36,Wallet,1.22,False,4.5,10,9.0,5.0,False,2025-10-27,10,Oct,Monday,0,0,22,Night,0,0.0,0,539.3263157894737,26.966315789473697,1-2 km,On time
ORD104230,C00423,2025-04-26 11:51:00,Delhi NCR,False,25-34,Electronics & Accessories,1,5,443.67,UPI,1.17,False,2.5,10,5.0,5.0,False,2025-04-26,4,Apr,Saturday,5,1,11,Morning,0,0.0,0,467.021052631579,23.351052631578966,1-2 km,On time
ORD112538,C00331,2025-12-13 09:31:00,Hyderabad,False,45+,Dairy & Bread,7,5,315.71,UPI,0.4,False,6.9,10,10.4,5.0,False,2025-12-13,12,Dec,Saturday,5,1,9,Morning,1,0.40000000000000036,1,332.32631578947365,16.616315789473674,0-1 km,1-3 min late
ORD125308,C00549,2025-03-15 18:22:00,Hyderabad,False,18-24,Fruits & Vegetables,3,0,299.8,Pay Later,0.72,True,5.5,10,10.1,5.0,False,2025-03-15,3,Mar,Saturday,5,1,18,Evening,0,0.09999999999999964,1,299.8,0.0,0-1 km,1-3 min late
ORD107019,C02602,2025-07-05 16:17:00,Bengaluru,True,18-24,Instant & Frozen Food,1,0,82.57,UPI,1.06,True,4.5,10,13.0,5.0,False,2025-07-05,7,Jul,Saturday,5,1,16,Afternoon,0,3.0,1,82.57,0.0,1-2 km,1-3 min late
ORD124196,C01727,2025-06-27 14:34:00,Mumbai,True,35-44,Dairy & Bread,5,5,497.55,UPI,2.37,True,2.6,14,10.8,,False,2025-06-27,6,Jun,Friday,4,0,14,Afternoon,0,0.0,0,523.7368421052632,26.186842105263224,2-3 km,On time
ORD127150,C01204,2025-01-20 20:01:00,Hyderabad,False,25-34,"Atta, Rice & Dal",3,20,297.04,Cash on Delivery,4.38,False,4.6,18,17.9,5.0,False,2025-01-20,1,Jan,Monday,0,0,20,Evening,1,0.0,0,371.3,74.25999999999999,4+ km,On time
ORD126961,C00681,2025-05-30 18:14:00,Delhi NCR,False,35-44,Dairy & Bread,4,10,192.58,Wallet,0.52,False,3.7,10,8.0,4.0,False,2025-05-30,5,May,Friday,4,0,18,Evening,0,0.0,0,213.9777777777778,21.397777777777776,0-1 km,On time
ORD118304,C01233,2025-12-08 17:11:00,Delhi NCR,True,35-44,Snacks & Munchies,1,0,70.52,UPI,1.59,False,2.2,14,7.7,5.0,False,2025-12-08,12,Dec,Monday,0,0,17,Evening,0,0.0,0,70.52,0.0,1-2 km,On time
ORD114564,C01329,2025-08-09 12:15:00,Delhi NCR,True,35-44,Household & Cleaning,4,20,253.57,Credit/Debit Card,1.04,False,4.7,10,9.3,4.0,False,2025-08-09,8,Aug,Saturday,5,1,12,Afternoon,0,0.0,0,316.9625,63.392499999999984,1-2 km,On time
ORD109851,C02143,2025-08-12 21:22:00,Hyderabad,True,25-34,Snacks & Munchies,4,0,238.43,Pay Later,0.97,False,4.7,10,8.1,4.0,False,2025-08-12,8,Aug,Tuesday,1,0,21,Evening,1,0.0,0,238.43,0.0,0-1 km,On time
ORD124482,C01534,2025-02-21 18:05:00,Hyderabad,True,25-34,Instant & Frozen Food,2,15,190.34,UPI,1.51,False,3.6,14,7.1,4.0,False,2025-02-21,2,Feb,Friday,4,0,18,Evening,0,0.0,0,223.9294117647059,33.589411764705886,1-2 km,On time
ORD120385,C02752,2025-05-20 12:21:00,Hyderabad,False,25-34,Electronics & Accessories,4,10,1124.92,Cash on Delivery,3.14,False,4.5,18,12.0,,False,2025-05-20,5,May,Tuesday,1,0,12,Afternoon,0,0.0,0,1249.9111111111113,124.9911111111112,3-4 km,On time
ORD113132,C01800,2025-05-17 19:17:00,Bengaluru,True,35-44,Instant & Frozen Food,2,10,152.24,Pay Later,1.64,True,3.3,14,13.0,4.0,False,2025-05-17,5,May,Saturday,5,1,19,Evening,1,0.0,0,169.15555555555557,16.915555555555557,1-2 km,On time
ORD105992,C00673,2025-10-26 20:23:00,Kolkata,False,25-34,Cold Drinks & Juices,4,15,129.31,UPI,2.34,False,3.5,14,13.0,,False,2025-10-26,10,Oct,Sunday,6,1,20,Evening,1,0.0,0,152.12941176470588,22.819411764705876,2-3 km,On time
ORD114657,C00087,2025-08-31 09:26:00,Hyderabad,False,18-24,"Atta, Rice & Dal",4,0,822.8,Cash on Delivery,0.78,True,3.3,10,5.0,4.0,False,2025-08-31,8,Aug,Sunday,6,1,9,Morning,1,0.0,0,822.8,0.0,0-1 km,On time
ORD101579,C00048,2025-01-10 19:08:00,Mumbai,True,25-34,Electronics & Accessories,3,10,805.37,Cash on Delivery,0.5,False,4.1,10,7.1,4.0,False,2025-01-10,1,Jan,Friday,4,0,19,Evening,1,0.0,0,894.8555555555555,89.4855555555555,0-1 km,On time
ORD122903,C01867,2025-06-21 09:17:00,Kolkata,True,25-34,Electronics & Accessories,5,0,1488.24,UPI,2.6,False,2.4,14,11.2,4.0,False,2025-06-21,6,Jun,Saturday,5,1,9,Morning,1,0.0,0,1488.24,0.0,2-3 km,On time
ORD102968,C00347,2025-07-23 08:15:00,Kolkata,False,35-44,Electronics & Accessories,2,10,675.05,UPI,0.3,False,4.2,10,7.9,4.0,False,2025-07-23,7,Jul,Wednesday,2,0,8,Morning,1,0.0,0,750.0555555555555,75.00555555555559,0-1 km,On time
ORD126325,C01291,2025-06-03 11:48:00,Mumbai,False,18-24,Snacks & Munchies,3,0,157.58,Credit/Debit Card,1.05,False,5.2,10,8.7,4.0,False,2025-06-03,6,Jun,Tuesday,1,0,11,Morning,0,0.0,0,157.58,0.0,1-2 km,On time
ORD124175,C00306,2025-01-06 18:00:00,Mumbai,True,18-24,Instant & Frozen Food,4,10,180.25,Cash on Delivery,0.97,False,4.8,10,12.8,5.0,False,2025-01-06,1,Jan,Monday,0,0,18,Evening,0,2.8000000000000007,1,200.27777777777777,20.02777777777777,0-1 km,1-3 min late
ORD126306,C00810,2025-05-30 19:03:00,Kolkata,False,35-44,Chocolates & Sweets,4,5,294.83,Cash on Delivery,0.97,False,5.1,10,11.8,4.0,False,2025-05-30,5,May,Friday,4,0,19,Evening,1,1.8000000000000007,1,310.34736842105264,15.517368421052652,0-1 km,1-3 min late
ORD124891,C00326,2025-07-06 19:24:00,Bengaluru,True,35-44,Personal Care,3,15,315.27,UPI,1.62,True,2.6,14,9.2,4.0,False,2025-07-06,7,Jul,Sunday,6,1,19,Evening,1,0.0,0,370.90588235294115,55.63588235294117,1-2 km,On time
ORD100967,C01526,2025-11-29 18:20:00,Delhi NCR,True,25-34,"Atta, Rice & Dal",1,0,132.63,Wallet,2.12,False,2.7,14,10.1,5.0,False,2025-11-29,11,Nov,Saturday,5,1,18,Evening,0,0.0,0,132.63,0.0,2-3 km,On time
ORD129854,C02507,2025-03-24 08:47:00,Kolkata,False,18-24,Fruits & Vegetables,3,0,216.36,UPI,1.3,False,2.6,10,9.8,5.0,False,2025-03-24,3,Mar,Monday,0,0,8,Morning,1,0.0,0,216.36,0.0,1-2 km,On time
ORD105547,C00114,2025-02-28 11:24:00,Bengaluru,False,25-34,Dairy & Bread,3,0,101.42,UPI,1.86,True,3.7,14,12.5,4.0,False,2025-02-28,2,Feb,Friday,4,0,11,Morning,0,0.0,0,101.42,0.0,1-2 km,On time
ORD119780,C00345,2025-12-02 20:52:00,Hyderabad,True,25-34,Dairy & Bread,2,5,120.34,Credit/Debit Card,1.12,False,4.6,10,7.6,4.0,False,2025-12-02,12,Dec,Tuesday,1,0,20,Evening,1,0.0,0,126.67368421052633,6.333684210526329,1-2 km,On time
ORD130499,C00542,2025-01-27 01:48:00,Bengaluru,True,25-34,Electronics & Accessories,3,0,2005.06,UPI,1.1,False,3.6,10,10.4,4.0,False,2025-01-27,1,Jan,Monday,0,0,1,Late Night,0,0.40000000000000036,1,2005.06,0.0,1-2 km,1-3 min late
ORD127154,C01042,2025-10-04 22:01:00,Bengaluru,True,35-44,Household & Cleaning,3,0,392.2,Pay Later,1.54,False,3.4,14,9.0,5.0,False,2025-10-04,10,Oct,Saturday,5,1,22,Night,0,0.0,0,392.2,0.0,1-2 km,On time
ORD114078,C00965,2025-02-27 06:32:00,Kolkata,True,25-34,Fruits & Vegetables,5,10,399.31,UPI,1.18,True,4.7,10,10.9,4.0,False,2025-02-27,2,Feb,Thursday,3,0,6,Morning,0,0.9000000000000004,1,443.67777777777775,44.36777777777775,1-2 km,1-3 min late
ORD118648,C02726,2025-06-13 11:52:00,Hyderabad,False,35-44,Fruits & Vegetables,7,0,605.23,Wallet,1.44,False,4.7,10,8.8,,False,2025-06-13,6,Jun,Friday,4,0,11,Morning,0,0.0,0,605.23,0.0,1-2 km,On time
ORD118003,C02572,2025-08-26 15:08:00,Bengaluru,False,18-24,Dairy & Bread,2,0,125.09,Pay Later,1.63,True,4.3,14,14.0,5.0,False,2025-08-26,8,Aug,Tuesday,1,0,15,Afternoon,0,0.0,0,125.09,0.0,1-2 km,On time
ORD121558,C02664,2025-11-06 21:00:00,Delhi NCR,False,18-24,Household & Cleaning,3,20,267.32,Credit/Debit Card,1.15,False,3.5,10,7.7,5.0,False,2025-11-06,11,Nov,Thursday,3,0,21,Evening,1,0.0,0,334.15,66.82999999999998,1-2 km,On time
ORD122599,C00089,2025-10-18 13:22:00,Delhi NCR,True,25-34,Cold Drinks & Juices,5,10,314.06,UPI,1.05,False,3.3,10,5.6,5.0,False,2025-10-18,10,Oct,Saturday,5,1,13,Afternoon,0,0.0,0,348.9555555555556,34.895555555555575,1-2 km,On time
ORD101691,C00188,2025-10-26 00:27:00,Delhi NCR,True,35-44,Personal Care,2,0,434.16,UPI,3.11,False,4.2,18,15.2,5.0,False,2025-10-26,10,Oct,Sunday,6,1,0,Late Night,0,0.0,0,434.16,0.0,3-4 km,On time
ORD119357,C00642,2025-11-01 19:39:00,Hyderabad,False,18-24,Baby & Pet Care,3,0,799.54,UPI,0.53,False,2.5,10,5.5,,False,2025-11-01,11,Nov,Saturday,5,1,19,Evening,1,0.0,0,799.54,0.0,0-1 km,On time
ORD111839,C02740,2025-04-15 16:48:00,Bengaluru,False,25-34,Fruits & Vegetables,2,5,161.17,Credit/Debit Card,1.0,False,3.8,10,8.0,5.0,False,2025-04-15,4,Apr,Tuesday,1,0,16,Afternoon,0,0.0,0,169.65263157894736,8.482631578947377,0-1 km,On time
ORD105293,C01777,2025-05-07 21:54:00,Hyderabad,True,25-34,"Atta, Rice & Dal",5,0,1011.9,UPI,0.3,False,5.3,10,8.1,,False,2025-05-07,5,May,Wednesday,2,0,21,Evening,1,0.0,0,1011.9,0.0,0-1 km,On time
ORD127414,C01279,2025-05-06 10:05:00,Pune,False,25-34,Fruits & Vegetables,2,10,174.76,UPI,1.73,False,2.7,14,7.9,5.0,False,2025-05-06,5,May,Tuesday,1,0,10,Morning,0,0.0,0,194.17777777777775,19.417777777777758,1-2 km,On time
ORD123153,C01160,2025-05-20 12:53:00,Hyderabad,True,18-24,Fruits & Vegetables,5,0,297.57,UPI,1.95,False,2.7,14,9.3,,False,2025-05-20,5,May,Tuesday,1,0,12,Afternoon,0,0.0,0,297.57,0.0,1-2 km,On time
ORD119871,C00031,2025-08-10 17:56:00,Hyderabad,False,35-44,"Atta, Rice & Dal",6,15,912.57,UPI,2.43,False,4.3,14,10.2,5.0,False,2025-08-10,8,Aug,Sunday,6,1,17,Evening,0,0.0,0,1073.6117647058825,161.04176470588243,2-3 km,On time
